ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
101,68.1025,0.0,nan,0.0322444923222065,0.005374082364141941,654978688.0,163744672.0,-100357.84835079523,0.5551981043395694,7623311,0.00800093449652195,0.0010001168120652437,2.8843488693237305,0.4807248115539551,0.003911446314305067,0.0019557231571525335
102,70.72,0.0,nan,0.022265568375587463,0.0018554640701040626,1256952320.0,157119040.0,-100509.96928709702,0.5622957104012889,10939282,0.015185224823653698,0.001687247189693153,4.698182106018066,0.5872727632522583,0.12598483264446259,0.031496208161115646
103,66.42124999999999,0.0,nan,0.025713570415973663,0.004285595379769802,614186240.0,153546560.0,-100732.45034886073,0.5439917393519383,7552256,0.007705872878432274,0.0015411745989695191,1.4284374713897705,0.28568750619888306,0.06284470856189728,0.03142235428094864
104,65.64125,0.0,nan,0.03975069150328636,0.00993767287582159,318420448.0,159210224.0,-100350.45149981814,0.5545499786369439,5650944,0.006556396838277578,0.0009366281447000802,3.1994237899780273,0.4570605754852295,0.003965756390243769,0.0019828781951218843
105,73.0425,0.0,nan,0.0243515707552433,0.0020292976405471563,1159558400.0,144944800.0,-100505.30200072168,0.5632016115194631,11098624,0.018419716507196426,0.0018419716507196426,7.46498441696167,0.7464984655380249,0.03509116172790527,0.008772790431976318
106,63.96375,0.0,nan,0.028667710721492767,0.007166927680373192,268950016.0,134475008.0,-100505.2457880118,0.5633670702531678,5189632,0.018211644142866135,0.009105822071433067,1.1390058994293213,0.5695029497146606,0.07671622186899185,0.038358110934495926
107,72.32875,0.0,nan,0.03189308941364288,0.002657757606357336,1280493824.0,160061728.0,-100619.80370440173,0.5633775175770508,11002117,0.019318941980600357,0.0019318942213431,4.7813401222229,0.5312600135803223,0.035064321011304855,0.008766080252826214
108,73.80125000000001,0.0,nan,0.05041452869772911,0.004201211035251617,1311806080.0,163975760.0,-100371.23978729607,0.5491797477584432,11531666,0.017167355865240097,0.001072959741577506,8.153305053710938,0.5435537099838257,0.007989466190338135,0.0019973665475845337
109,67.295,0.0,nan,0.016702134162187576,0.002783689182251692,637723456.0,159430864.0,-100626.140107847,0.5538848963693135,7455749,0.006547820754349232,0.0013095642207190394,1.366667628288269,0.34166690707206726,0.06285835802555084,0.03142917901277542
110,71.55,0.0,nan,0.011773159727454185,0.0009810966439545155,1098099712.0,137262464.0,-100449.51838069984,0.5674348487159778,11134469,0.007153988350182772,0.0006503625772893429,8.765742301940918,0.8765742182731628,0.06660439074039459,0.016651097685098648
111,69.42125,0.0,nan,0.025321083143353462,0.004220180679112673,634823104.0,158705776.0,-100781.83964160628,0.5471716948865057,7456394,0.00756129901856184,0.0015122598269954324,1.3492658138275146,0.33731645345687866,0.0628584548830986,0.0314292274415493
112,65.83624999999999,0.0,nan,0.04012466222047806,0.010031165555119514,318394112.0,159197056.0,-100354.51727122045,0.5543985681465545,5650944,0.006669636815786362,0.0009528052760288119,3.1994237899780273,0.4570605754852295,0.003940788097679615,0.0019703940488398075
113,69.52,0.0,nan,0.0292581245303154,0.004876354243606329,637488256.0,159372064.0,-100344.96083774717,0.5536717747176556,7654282,0.006868802942335606,0.000981257646344602,2.9800586700439453,0.4966764450073242,0.004006147384643555,0.0020030736923217773
114,69.97,0.0,nan,0.012907643802464008,0.002151274122297764,606931200.0,151732800.0,-100428.36026399855,0.5666096727787195,7486720,0.005735725164413452,0.001433931291103363,3.0212249755859375,0.7553062438964844,0.017625950276851654,0.008812975138425827
